969	541066774851975664.wav	శతాబ్దాలుగా, ప్రజలు సముద్రాన్ని అ౦త౦ చేసే శిఖరాల వరకు నిటారుగా, నిటారుగా ఉన్న భూభాగ౦పై జాగ్రత్తగా టెర్రస్ లను నిర్మి౦చుకున్నారు.	శతాబ్దాలుగా ప్రజలు సముద్రాన్ని అ౦త౦ చేసే శిఖరాల వరకు నిటారుగా నిటారుగా ఉన్న భూభాగ౦పై జాగ్రత్తగా టెర్రస్ లను నిర్మి౦చుకున్నారు	శ త ా బ ్ ద ా ల ు గ ా | ప ్ ర జ ల ు | స మ ు ద ్ ర ా న ్ న ి | అ ౦ త ౦ | చ ే స ే | శ ి ఖ ర ా ల | వ ర క ు | న ి ట ా ర ు గ ా | న ి ట ా ర ు గ ా | ఉ న ్ న | భ ూ భ ా గ ౦ ప ై | జ ా గ ్ ర త ్ త గ ా | ట ె ర ్ ర స ్ | ల న ు | న ి ర ్ మ ి ౦ చ ు క ు న ్ న ా ర ు |	227520	FEMALE
144	5426083676597182342.wav	"""ఈ శిలాజం ఆధారంగా, ఈ విభజన పరమాణు ఆధారాల కంటే ముందుగా గ్రహించబడింది."	"""ఈ శిలాజం ఆధారంగా ఈ విభజన పరమాణు ఆధారాల కంటే ముందుగా గ్రహించబడింది.	" " " ఈ | శ ి ల ా జ ం | ఆ ధ ా ర ం గ ా | ఈ | వ ి భ జ న | ప ర మ ా ణ ు | ఆ ధ ా ర ా ల | క ం ట ే | మ ు ం ద ు గ ా | గ ్ ర హ ి ం చ బ డ ి ం ద ి . |	107520	FEMALE
1149	14631167635222685544.wav	జూలై 4న కాంగ్రెస్ దీనిని స్వీకరించిన తరువాత, కాంగ్రెస్ అధ్యక్షుడు జాన్ హ్యాన్​కాక్ మరియు కార్యదర్శి చార్లెస్ థామ్సన్ చేతితో రాసిన ముసాయిదాను సంతకం చేసిన తర్వాత కొన్ని బ్లాకుల దూరంలో ఉన్న జాన్ డన్లప్ యొక్క ప్రింటింగ్ దుకాణానికి పంపారు.	జూలై 4న కాంగ్రెస్ దీనిని స్వీకరించిన తరువాత కాంగ్రెస్ అధ్యక్షుడు జాన్ హ్యాన్కాక్ మరియు కార్యదర్శి చార్లెస్ థామ్సన్ చేతితో రాసిన ముసాయిదాను సంతకం చేసిన తర్వాత కొన్ని బ్లాకుల దూరంలో ఉన్న జాన్ డన్లప్ యొక్క ప్రింటింగ్ దుకాణానికి పంపారు	జ ూ ల ై | 4 న | క ా ం గ ్ ర ె స ్ | ద ీ న ి న ి | స ్ వ ీ క ర ి ం చ ి న | త ర ు వ ా త | క ా ం గ ్ ర ె స ్ | అ ధ ్ య క ్ ష ు డ ు | జ ా న ్ | హ ్ య ా న ్ క ా క ్ | మ ర ి య ు | క ా ర ్ య ద ర ్ శ ి | చ ా ర ్ ల ె స ్ | థ ా మ ్ స న ్ | చ ే త ి త ో | ర ా స ి న | మ ు స ా య ి ద ా న ు | స ం త క ం | చ ే స ి న | త ర ్ వ ా త | క ొ న ్ న ి | బ ్ ల ా క ు ల | ద ూ ర ం ల ో | ఉ న ్ న | జ ా న ్ | డ న ్ ల ప ్ | య ొ క ్ క | ప ్ ర ి ం ట ి ం గ ్ | ద ు క ా ణ ా న ి క ి | ప ం ప ా ర ు |	442560	FEMALE
22	754647441519651392.wav	ఫోటోజెనిక్ మా, పదార్ధం కంటే స్టైల్ అని కూడా హ్సీహ్ వాదించాడు.	ఫోటోజెనిక్ మా పదార్ధం కంటే స్టైల్ అని కూడా హ్సీహ్ వాదించాడు	ఫ ో ట ో జ ె న ి క ్ | మ ా | ప ద ా ర ్ ధ ం | క ం ట ే | స ్ ట ై ల ్ | అ న ి | క ూ డ ా | హ ్ స ీ హ ్ | వ ా ద ి ం చ ా డ ు |	108480	FEMALE
149	9300868997051458405.wav	సంస్థ UK ప్రభుత్వం నుండి అత్యవసర మద్దతు ను పొందినట్లు వెల్లడించిన తరువాత నార్తర్న్ రాక్ బ్యాంకును 2008లో జాతీయం చేశారు.	సంస్థ uk ప్రభుత్వం నుండి అత్యవసర మద్దతు ను పొందినట్లు వెల్లడించిన తరువాత నార్తర్న్ రాక్ బ్యాంకును 2008లో జాతీయం చేశారు	స ం స ్ థ | u k | ప ్ ర భ ు త ్ వ ం | న ు ం డ ి | అ త ్ య వ స ర | మ ద ్ ద త ు | న ు | ప ొ ం ద ి న ట ్ ల ు | వ ె ల ్ ల డ ి ం చ ి న | త ర ు వ ా త | న ా ర ్ త ర ్ న ్ | ర ా క ్ | బ ్ య ా ం క ు న ు | 2 0 0 8 ల ో | జ ా త ీ య ం | చ ే శ ా ర ు |	192000	FEMALE
929	11007795888796652945.wav	ఈ రోజుల్లో విమాన ప్రయాణం కేవలం ధరలను ముందుగా శోధించి, సరిపోల్చకుండా నేరుగా విమాన ప్రయాణం ద్వారా మాత్రమే బుక్ చేయబడుతుంది.	ఈ రోజుల్లో విమాన ప్రయాణం కేవలం ధరలను ముందుగా శోధించి సరిపోల్చకుండా నేరుగా విమాన ప్రయాణం ద్వారా మాత్రమే బుక్ చేయబడుతుంది	ఈ | ర ో జ ు ల ్ ల ో | వ ి మ ా న | ప ్ ర య ా ణ ం | క ే వ ల ం | ధ ర ల న ు | మ ు ం ద ు గ ా | శ ో ధ ి ం చ ి | స ర ి ప ో ల ్ చ క ు ం డ ా | న ే ర ు గ ా | వ ి మ ా న | ప ్ ర య ా ణ ం | ద ్ వ ా ర ా | మ ా త ్ ర మ ే | బ ు క ్ | చ ే య బ డ ు త ు ం ద ి |	187200	FEMALE
726	8656416604995316526.wav	ఇది ఇప్పుడు సెంట్రల్ ప్లాజాగా పనిచేస్తుంది మరియు ఎల్లప్పుడూ పగలు మరియు రాత్రి చాలా విషయాలు జరుగుతున్నాయి.	ఇది ఇప్పుడు సెంట్రల్ ప్లాజాగా పనిచేస్తుంది మరియు ఎల్లప్పుడూ పగలు మరియు రాత్రి చాలా విషయాలు జరుగుతున్నాయి	ఇ ద ి | ఇ ప ్ ప ు డ ు | స ె ం ట ్ ర ల ్ | ప ్ ల ా జ ా గ ా | ప న ి చ ే స ్ త ు ం ద ి | మ ర ి య ు | ఎ ల ్ ల ప ్ ప ు డ ూ | ప గ ల ు | మ ర ి య ు | ర ా త ్ ర ి | చ ా ల ా | వ ి ష య ా ల ు | జ ర ు గ ు త ు న ్ న ా య ి |	153600	MALE
267	14711706245126625487.wav	రష్యన్ గ్రౌండ్ కంట్రోల్ జెట్లను యాక్టీవేట్ చేసింది మరియు స్టేషన్ యొక్క సాధారణ ధోరణిని తిరిగి తీసుకొచ్చింది.	రష్యన్ గ్రౌండ్ కంట్రోల్ జెట్లను యాక్టీవేట్ చేసింది మరియు స్టేషన్ యొక్క సాధారణ ధోరణిని తిరిగి తీసుకొచ్చింది	ర ష ్ య న ్ | గ ్ ర ౌ ం డ ్ | క ం ట ్ ర ో ల ్ | జ ె ట ్ ల న ు | య ా క ్ ట ీ వ ే ట ్ | చ ే స ి ం ద ి | మ ర ి య ు | స ్ ట ే ష న ్ | య ొ క ్ క | స ా ధ ా ర ణ | ధ ో ర ణ ి న ి | త ి ర ి గ ి | త ీ స ు క ొ చ ్ చ ి ం ద ి |	191040	FEMALE
912	8550918616235217263.wav	కాల్స్ ని ఇంటర్నెట్ ద్వారా ఉపయోగించడం వలన, మీరు నివసించే లేదా మీరు ప్రయాణించే చోట ఉన్న   ఫోన్ కంపెనీని ఉపయోగించాల్సిన అవసరం లేదు.	కాల్స్ ని ఇంటర్నెట్ ద్వారా ఉపయోగించడం వలన మీరు నివసించే లేదా మీరు ప్రయాణించే చోట ఉన్న ఫోన్ కంపెనీని ఉపయోగించాల్సిన అవసరం లేదు	క ా ల ్ స ్ | న ి | ఇ ం ట ర ్ న ె ట ్ | ద ్ వ ా ర ా | ఉ ప య ో గ ి ం చ డ ం | వ ల న | మ ీ ర ు | న ి వ స ి ం చ ే | ల ే ద ా | మ ీ ర ు | ప ్ ర య ా ణ ి ం చ ే | చ ో ట | ఉ న ్ న | ఫ ో న ్ | క ం ప ె న ీ న ి | ఉ ప య ో గ ి ం చ ా ల ్ స ి న | అ వ స ర ం | ల ే ద ు |	175680	FEMALE
539	9286528819280108041.wav	టూరిస్ట్‌లు ఒక నిర్దిష్ట దేశంలోని విభిన్న ప్రదేశాలను సందర్శించవచ్చు లేదా కేవలం ఒక ప్రాంతంపై దృష్టి కేంద్రీకరించేట్లు ఎంచుకోవచ్చు.	టూరిస్ట్లు ఒక నిర్దిష్ట దేశంలోని విభిన్న ప్రదేశాలను సందర్శించవచ్చు లేదా కేవలం ఒక ప్రాంతంపై దృష్టి కేంద్రీకరించేట్లు ఎంచుకోవచ్చు	ట ూ ర ి స ్ ట ్ ల ు | ఒ క | న ి ర ్ ద ి ష ్ ట | ద ే శ ం ల ో న ి | వ ి భ ి న ్ న | ప ్ ర ద ే శ ా ల న ు | స ం ద ర ్ శ ి ం చ వ చ ్ చ ు | ల ే ద ా | క ే వ ల ం | ఒ క | ప ్ ర ా ం త ం ప ై | ద ృ ష ్ ట ి | క ే ం ద ్ ర ీ క ర ి ం చ ే ట ్ ల ు | ఎ ం చ ు క ో వ చ ్ చ ు |	209280	MALE
1187	9838206364460835762.wav	Hershey మరియు Chase తమ సొంత DNAను బ్యాక్టీరియంలోకి ఎక్కించడానికి ఫేజ్‌లు, లేదా వైరస్‌లను ఉపయోగించారు.	hershey మరియు chase తమ సొంత dnaను బ్యాక్టీరియంలోకి ఎక్కించడానికి ఫేజ్‌లు లేదా వైరస్‌లను ఉపయోగించారు	h e r s h e y | మ ర ి య ు | c h a s e | త మ | స ొ ం త | d n a న ు | బ ్ య ా క ్ ట ీ ర ి య ం ల ో క ి | ఎ క ్ క ి ం చ డ ా న ి క ి | ఫ ే జ ్ ‌ ల ు | ల ే ద ా | వ ై ర స ్ ‌ ల న ు | ఉ ప య ో గ ి ం చ ా ర ు |	166080	FEMALE
446	2925708402921728632.wav	వెనిజులా దేశానికి ఒక ముఖ్యమైన పరిశ్రమ చమురు, ఇక్కడ దేశం ఒక నికర ఎగుమతిదారుగా పనిచేసినప్పటికీ, చమురు పరిశ్రమలో కేవలం ఒక శాతం మాత్రమే .	వెనిజులా దేశానికి ఒక ముఖ్యమైన పరిశ్రమ చమురు ఇక్కడ దేశం ఒక నికర ఎగుమతిదారుగా పనిచేసినప్పటికీ చమురు పరిశ్రమలో కేవలం ఒక శాతం మాత్రమే 	వ ె న ి జ ు ల ా | ద ే శ ా న ి క ి | ఒ క | మ ు ఖ ్ య మ ై న | ప ర ి శ ్ ర మ | చ మ ు ర ు | ఇ క ్ క డ | ద ే శ ం | ఒ క | న ి క ర | ఎ గ ు మ త ి ద ా ర ు గ ా | ప న ి చ ే స ి న ప ్ ప ట ి క ీ | చ మ ు ర ు | ప ర ి శ ్ ర మ ల ో | క ే వ ల ం | ఒ క | శ ా త ం | మ ా త ్ ర మ ే |	205440	FEMALE
71	13592769438278740004.wav	బ్యాండ్ యొక్క నిర్వహణ సంస్థ, HK మేనేజ్మెంట్ ఇంక్., వారు సెప్టెంబరు 20న రద్దు చేసినప్పుడు ఎటువంటి ప్రాథమిక కారణాన్ని చెప్పలేదు, కానీ మరుసటి రోజు నాటికి లాజిస్టిక్ కారణాలను చూపించింది.	బ్యాండ్ యొక్క నిర్వహణ సంస్థ hk మేనేజ్మెంట్ ఇంక్ వారు సెప్టెంబరు 20న రద్దు చేసినప్పుడు ఎటువంటి ప్రాథమిక కారణాన్ని చెప్పలేదు కానీ మరుసటి రోజు నాటికి లాజిస్టిక్ కారణాలను చూపించింది	బ ్ య ా ం డ ్ | య ొ క ్ క | న ి ర ్ వ హ ణ | స ం స ్ థ | h k | మ ే న ే జ ్ మ ె ం ట ్ | ఇ ం క ్ | వ ా ర ు | స ె ప ్ ట ె ం బ ర ు | 2 0 న | ర ద ్ ద ు | చ ే స ి న ప ్ ప ు డ ు | ఎ ట ు వ ం ట ి | ప ్ ర ా థ మ ి క | క ా ర ణ ా న ్ న ి | చ ె ప ్ ప ల ే ద ు | క ా న ీ | మ ర ు స ట ి | ర ో జ ు | న ా ట ి క ి | ల ా జ ి స ్ ట ి క ్ | క ా ర ణ ా ల న ు | చ ూ ప ి ం చ ి ం ద ి |	240000	MALE
1294	14478470452547016849.wav	అలాగే పసిఫిక్ సునామీ హెచ్చరిక కేంద్రం సునామీ సూచనలేమీ లేవని తెలిపింది.	అలాగే పసిఫిక్ సునామీ హెచ్చరిక కేంద్రం సునామీ సూచనలేమీ లేవని తెలిపింది	అ ల ా గ ే | ప స ి ఫ ి క ్ | స ు న ా మ ీ | హ ె చ ్ చ ర ి క | క ే ం ద ్ ర ం | స ు న ా మ ీ | స ూ చ న ల ే మ ీ | ల ే వ న ి | త ె ల ి ప ి ం ద ి |	123840	MALE
727	12031246497558271778.wav	తోట చుట్టూ అనేక రెస్టారెంట్లు ఉన్నాయి, అక్కడ మధ్యాహ్నం ఇంక సాయంత్రం సమయంలో ఉచిత కచేరీలు తరచుగా సెంట్రల్ గజెబో నుంచి ఇస్తారు.	తోట చుట్టూ అనేక రెస్టారెంట్లు ఉన్నాయి అక్కడ మధ్యాహ్నం ఇంక సాయంత్రం సమయంలో ఉచిత కచేరీలు తరచుగా సెంట్రల్ గజెబో నుంచి ఇస్తారు	త ో ట | చ ు ట ్ ట ూ | అ న ే క | ర ె స ్ ట ా ర ె ం ట ్ ల ు | ఉ న ్ న ా య ి | అ క ్ క డ | మ ధ ్ య ా హ ్ న ం | ఇ ం క | స ా య ం త ్ ర ం | స మ య ం ల ో | ఉ చ ి త | క చ ే ర ీ ల ు | త ర చ ు గ ా | స ె ం ట ్ ర ల ్ | గ జ ె బ ో | న ు ం చ ి | ఇ స ్ త ా ర ు |	223680	FEMALE
201	3462463649452547210.wav	ఫెలిసియా, ఒకప్పుడు సఫిర్-సింప్సన్ హరికేన్ స్కేల్ పై ఒక కేటగిరీ 4 తుఫాను, మంగళవారం చేదిరిపోయే ముందు ఉష్ణమండల మాంద్యం బలహీన పడింది.	ఫెలిసియా ఒకప్పుడు సఫిర్-సింప్సన్ హరికేన్ స్కేల్ పై ఒక కేటగిరీ 4 తుఫాను మంగళవారం చేదిరిపోయే ముందు ఉష్ణమండల మాంద్యం బలహీన పడింది	ఫ ె ల ి స ి య ా | ఒ క ప ్ ప ు డ ు | స ఫ ి ర ్ - స ి ం ప ్ స న ్ | హ ర ి క ే న ్ | స ్ క ే ల ్ | ప ై | ఒ క | క ే ట గ ి ర ీ | 4 | త ు ఫ ా న ు | మ ం గ ళ వ ా ర ం | చ ే ద ి ర ి ప ో య ే | మ ు ం ద ు | ఉ ష ్ ణ మ ం డ ల | మ ా ం ద ్ య ం | బ ల హ ీ న | ప డ ి ం ద ి |	194880	FEMALE
321	17902123593193783189.wav	అప్పటి నుండి, చైనా ఆర్థిక పరిమాణం 90 రెట్లు పెరిగింది.	అప్పటి నుండి చైనా ఆర్థిక పరిమాణం 90 రెట్లు పెరిగింది	అ ప ్ ప ట ి | న ు ం డ ి | చ ై న ా | ఆ ర ్ థ ి క | ప ర ి మ ా ణ ం | 9 0 | ర ె ట ్ ల ు | ప ె ర ి గ ి ం ద ి |	94080	MALE
1191	17214061892408576465.wav	బండ్లు కేవలం చెక్క పలకలతో నే ఉన్నప్పటికీ, అవి గుర్రాలను ఎక్కువ వేగాలను సాధించడానికి మరియు రోజు యొక్క కొద్దిగా మరింత కఠినమైన రోడ్లపై కంటే పెద్ద లోడ్లను లాగడానికి అనుమతించాయి.	బండ్లు కేవలం చెక్క పలకలతో నే ఉన్నప్పటికీ అవి గుర్రాలను ఎక్కువ వేగాలను సాధించడానికి మరియు రోజు యొక్క కొద్దిగా మరింత కఠినమైన రోడ్లపై కంటే పెద్ద లోడ్లను లాగడానికి అనుమతించాయి	బ ం డ ్ ల ు | క ే వ ల ం | చ ె క ్ క | ప ల క ల త ో | న ే | ఉ న ్ న ప ్ ప ట ి క ీ | అ వ ి | గ ు ర ్ ర ా ల న ు | ఎ క ్ క ు వ | వ ే గ ా ల న ు | స ా ధ ి ం చ డ ా న ి క ి | మ ర ి య ు | ర ో జ ు | య ొ క ్ క | క ొ ద ్ ద ి గ ా | మ ర ి ం త | క ఠ ి న మ ై న | ర ో డ ్ ల ప ై | క ం ట ే | ప ె ద ్ ద | ల ో డ ్ ల న ు | ల ా గ డ ా న ి క ి | అ న ు మ త ి ం చ ా య ి |	242880	FEMALE
405	3928262276602994192.wav	జర్మన్ జలాంతర్గాములను యు-బోట్స్ అని పిలిచేవారు. జర్మన్లు ​​తమ జలాంతర్గాములను నావిగేట్ చేయడంలో మరియు ఆపరేట్ చేయడంలో చాలా మంచివారు.	జర్మన్ జలాంతర్గాములను యు-బోట్స్ అని పిలిచేవారు జర్మన్లు తమ జలాంతర్గాములను నావిగేట్ చేయడంలో మరియు ఆపరేట్ చేయడంలో చాలా మంచివారు	జ ర ్ మ న ్ | జ ల ా ం త ర ్ గ ా మ ు ల న ు | య ు - బ ో ట ్ స ్ | అ న ి | ప ి ల ి చ ే వ ా ర ు | జ ర ్ మ న ్ ల ు | త మ | జ ల ా ం త ర ్ గ ా మ ు ల న ు | న ా వ ి గ ే ట ్ | చ ే య డ ం ల ో | మ ర ి య ు | ఆ ప ర ే ట ్ | చ ే య డ ం ల ో | చ ా ల ా | మ ం చ ి వ ా ర ు |	216000	FEMALE
1091	2164325343390307950.wav	మఠాలను సందర్శించేటప్పుడు మహిళలు మోకాళ్లపై స్కర్ట్ లు వేసుకొని, వారి భుజాలను కూడా కప్పుకోవాల్సి ఉంటుంది.	మఠాలను సందర్శించేటప్పుడు మహిళలు మోకాళ్లపై స్కర్ట్ లు వేసుకొని వారి భుజాలను కూడా కప్పుకోవాల్సి ఉంటుంది	మ ఠ ా ల న ు | స ం ద ర ్ శ ి ం చ ే ట ప ్ ప ు డ ు | మ హ ి ళ ల ు | మ ో క ా ళ ్ ల ప ై | స ్ క ర ్ ట ్ | ల ు | వ ే స ు క ొ న ి | వ ా ర ి | భ ు జ ా ల న ు | క ూ డ ా | క ప ్ ప ు క ో వ ా ల ్ స ి | ఉ ం ట ు ం ద ి |	125760	FEMALE
721	2955590403765395510.wav	తెల్లని ఇసుక బీచ్ లు మరియు పర్వత  దృశ్యాలతో పాటు, దేశం ప్రస్తుతం శాన్టో డొమింగోలో భాగంగా ఉన్న అమెరికాలో పురాతన యూరోపియన్ నగరానికి నివాసంగా ఉంది.	తెల్లని ఇసుక బీచ్ లు మరియు పర్వత దృశ్యాలతో పాటు దేశం ప్రస్తుతం శాన్టో డొమింగోలో భాగంగా ఉన్న అమెరికాలో పురాతన యూరోపియన్ నగరానికి నివాసంగా ఉంది	త ె ల ్ ల న ి | ఇ స ు క | బ ీ చ ్ | ల ు | మ ర ి య ు | ప ర ్ వ త | ద ృ శ ్ య ా ల త ో | ప ా ట ు | ద ే శ ం | ప ్ ర స ్ త ు త ం | శ ా న ్ ట ో | డ ొ మ ి ం గ ో ల ో | భ ా గ ం గ ా | ఉ న ్ న | అ మ ె ర ి క ా ల ో | ప ు ర ా త న | య ూ ర ో ప ి య న ్ | న గ ర ా న ి క ి | న ి వ ా స ం గ ా | ఉ ం ద ి |	224640	FEMALE
141	16319758988622059318.wav	ఈ రోజు ప్రారంభంలో, గాలులు గంటకు 83కి.మీ/గం. తో వీచి, మరియు బలహీనపడతాయని భావించారు.	ఈ రోజు ప్రారంభంలో గాలులు గంటకు 83కి.మీ/గం. తో వీచి మరియు బలహీనపడతాయని భావించారు	ఈ | ర ో జ ు | ప ్ ర ా ర ం భ ం ల ో | గ ా ల ు ల ు | గ ం ట క ు | 8 3 క ి . మ ీ / గ ం . | త ో | వ ీ చ ి | మ ర ి య ు | బ ల హ ీ న ప డ త ా య న ి | భ ా వ ి ం చ ా ర ు |	160320	MALE
1404	17293936555420582576.wav	అంత్యక్రియలకు హాజరు కావడానికి, సుమారు నాలుగు మిలియన్ల మంది ప్రజలు రోమ్‌కు వెళ్లారు.	అంత్యక్రియలకు హాజరు కావడానికి సుమారు నాలుగు మిలియన్ల మంది ప్రజలు రోమ్కు వెళ్లారు	అ ం త ్ య క ్ ర ి య ల క ు | హ ా జ ర ు | క ా వ డ ా న ి క ి | స ు మ ా ర ు | న ా ల ు గ ు | మ ి ల ి య న ్ ల | మ ం ద ి | ప ్ ర జ ల ు | ర ో మ ్ క ు | వ ె ళ ్ ల ా ర ు |	133440	MALE
737	11124014702949129273.wav	పార్క్ అనుమతులను ప్యూర్టో జిమెనెజ్‌లోని రేంజర్ స్టేషన్ నుండి నేరుగా భద్రపరచడానికి వీలవుతుంది, కాని వాళ్ళు  క్రెడిట్ కార్డులను అంగీకరించరు.	పార్క్ అనుమతులను ప్యూర్టో జిమెనెజ్లోని రేంజర్ స్టేషన్ నుండి నేరుగా భద్రపరచడానికి వీలవుతుంది కాని వాళ్ళు క్రెడిట్ కార్డులను అంగీకరించరు	ప ా ర ్ క ్ | అ న ు మ త ు ల న ు | ప ్ య ూ ర ్ ట ో | జ ి మ ె న ె జ ్ ల ో న ి | ర ే ం జ ర ్ | స ్ ట ే ష న ్ | న ు ం డ ి | న ే ర ు గ ా | భ ద ్ ర ప ర చ డ ా న ి క ి | వ ీ ల వ ు త ు ం ద ి | క ా న ి | వ ా ళ ్ ళ ు | క ్ ర ె డ ి ట ్ | క ా ర ్ డ ు ల న ు | అ ం గ ీ క ర ి ం చ ర ు |	181440	MALE
697	3104744270937110913.wav	నగరం యొక్క మతపరమైన ప్రాముఖ్యత మరియు ముఖ్యంగా ఓల్డ్ సిటీ ప్రాంతంలోని అనేక ప్రదేశాల కారణంగా, జెరూసలేం ఇజ్రాయెల్‌లోని ప్రధాన పర్యాటక ప్రదేశాలలో ఒకటి.	నగరం యొక్క మతపరమైన ప్రాముఖ్యత మరియు ముఖ్యంగా ఓల్డ్ సిటీ ప్రాంతంలోని అనేక ప్రదేశాల కారణంగా జెరూసలేం ఇజ్రాయెల్లోని ప్రధాన పర్యాటక ప్రదేశాలలో ఒకటి	న గ ర ం | య ొ క ్ క | మ త ప ర మ ై న | ప ్ ర ా మ ు ఖ ్ య త | మ ర ి య ు | మ ు ఖ ్ య ం గ ా | ఓ ల ్ డ ్ | స ి ట ీ | ప ్ ర ా ం త ం ల ో న ి | అ న ే క | ప ్ ర ద ే శ ా ల | క ా ర ణ ం గ ా | జ ె ర ూ స ల ే ం | ఇ జ ్ ర ా య ె ల ్ ల ో న ి | ప ్ ర ధ ా న | ప ర ్ య ా ట క | ప ్ ర ద ే శ ా ల ల ో | ఒ క ట ి |	221760	FEMALE
330	18147077074693952533.wav	జట్టుతో ఉన్న సమయంలో, అతను 468 ప్రదర్శనలలో 403 గోల్స్ చేశాడు.	జట్టుతో ఉన్న సమయంలో అతను 468 ప్రదర్శనలలో 403 గోల్స్ చేశాడు	జ ట ్ ట ు త ో | ఉ న ్ న | స మ య ం ల ో | అ త న ు | 4 6 8 | ప ్ ర ద ర ్ శ న ల ల ో | 4 0 3 | గ ో ల ్ స ్ | చ ే శ ా డ ు |	178560	FEMALE
88	7307426902772948883.wav	జెఫ్ వీజ్ కు అంత్యక్రియలు మరియు తొమ్మిది మంది బాధితుల్లో ముగ్గురు మార్చి 21న జరిగిన స్కూలు కాల్పులకు సంబంధించి మరో విద్యార్థి అరెస్టు చేయబడ్డారని రెడ్ లేక్ కమ్యూనిటీలో నేడు వార్తలు వ్యాపించాయి.	జెఫ్ వీజ్ కు అంత్యక్రియలు మరియు తొమ్మిది మంది బాధితుల్లో ముగ్గురు మార్చి 21న జరిగిన స్కూలు కాల్పులకు సంబంధించి మరో విద్యార్థి అరెస్టు చేయబడ్డారని రెడ్ లేక్ కమ్యూనిటీలో నేడు వార్తలు వ్యాపించాయి	జ ె ఫ ్ | వ ీ జ ్ | క ు | అ ం త ్ య క ్ ర ి య ల ు | మ ర ి య ు | త ొ మ ్ మ ి ద ి | మ ం ద ి | బ ా ధ ి త ు ల ్ ల ో | మ ు గ ్ గ ు ర ు | మ ా ర ్ చ ి | 2 1 న | జ ర ి గ ి న | స ్ క ూ ల ు | క ా ల ్ ప ు ల క ు | స ం బ ం ధ ి ం చ ి | మ ర ో | వ ి ద ్ య ా ర ్ థ ి | అ ర ె స ్ ట ు | చ ే య బ డ ్ డ ా ర న ి | ర ె డ ్ | ల ే క ్ | క మ ్ య ూ న ి ట ీ ల ో | న ే డ ు | వ ా ర ్ త ల ు | వ ్ య ా ప ి ం చ ా య ి |	278400	FEMALE
942	9235761517604233190.wav	మీకు వెబ్‌లో ఫార్మాటింగ్ మరియు ఎడిటింగ్‌ బాగా వచ్చిన తర్వాత, మీరు సొంతంగా మీ వెబ్ సైట్ ని రూపొందించవచ్చు.	మీకు వెబ్లో ఫార్మాటింగ్ మరియు ఎడిటింగ్ బాగా వచ్చిన తర్వాత మీరు సొంతంగా మీ వెబ్ సైట్ ని రూపొందించవచ్చు	మ ీ క ు | వ ె బ ్ ల ో | ఫ ా ర ్ మ ా ట ి ం గ ్ | మ ర ి య ు | ఎ డ ి ట ి ం గ ్ | బ ా గ ా | వ చ ్ చ ి న | త ర ్ వ ా త | మ ీ ర ు | స ొ ం త ం గ ా | మ ీ | వ ె బ ్ | స ై ట ్ | న ి | ర ూ ప ొ ం ద ి ం చ వ చ ్ చ ు |	113280	MALE
1170	17990129183208831292.wav	Foster కేర్ వ్యవస్థ ఈ పిల్లలకు రక్షణ ప్రదేశంగా ఉండాలని మేము తెలుసుకున్నాము.	foster కేర్ వ్యవస్థ ఈ పిల్లలకు రక్షణ ప్రదేశంగా ఉండాలని మేము తెలుసుకున్నాము	f o s t e r | క ే ర ్ | వ ్ య వ స ్ థ | ఈ | ప ి ల ్ ల ల క ు | ర క ్ ష ణ | ప ్ ర ద ే శ ం గ ా | ఉ ం డ ా ల న ి | మ ే మ ు | త ె ల ు స ు క ు న ్ న ా మ ు |	99840	FEMALE
995	3716700816882990243.wav	కొన్ని విమానయాన సంస్థలు మాత్రమే ఇప్పటికీ చివరి నిమిషంలో అంతిమ యాత్ర ఖర్చుకు కొంచెం డిస్కౌంట్ ఇచ్చే మరణ సంబంధ ఛార్జీలను అందిస్తున్నాయి.	కొన్ని విమానయాన సంస్థలు మాత్రమే ఇప్పటికీ చివరి నిమిషంలో అంతిమ యాత్ర ఖర్చుకు కొంచెం డిస్కౌంట్ ఇచ్చే మరణ సంబంధ ఛార్జీలను అందిస్తున్నాయి	క ొ న ్ న ి | వ ి మ ా న య ా న | స ం స ్ థ ల ు | మ ా త ్ ర మ ే | ఇ ప ్ ప ట ి క ీ | చ ి వ ర ి | న ి మ ి ష ం ల ో | అ ం త ి మ | య ా త ్ ర | ఖ ర ్ చ ు క ు | క ొ ం చ ె ం | డ ి స ్ క ౌ ం ట ్ | ఇ చ ్ చ ే | మ ర ణ | స ం బ ం ధ | ఛ ా ర ్ జ ీ ల న ు | అ ం ద ి స ్ త ు న ్ న ా య ి |	211200	FEMALE
745	740635612744491797.wav	నేడు అభివృద్ధి చెందిన దేశాల్లో, డీలక్స్ బెడ్ మరియు అల్పాహారాలను అందించడం ఒక విధమైన కళారూపంగా పెంచబడింది.	నేడు అభివృద్ధి చెందిన దేశాల్లో డీలక్స్ బెడ్ మరియు అల్పాహారాలను అందించడం ఒక విధమైన కళారూపంగా పెంచబడింది	న ే డ ు | అ భ ి వ ృ ద ్ ధ ి | చ ె ం ద ి న | ద ే శ ా ల ్ ల ో | డ ీ ల క ్ స ్ | బ ె డ ్ | మ ర ి య ు | అ ల ్ ప ా హ ా ర ా ల న ు | అ ం ద ి ం చ డ ం | ఒ క | వ ి ధ మ ై న | క ళ ా ర ూ ప ం గ ా | ప ె ం చ బ డ ి ం ద ి |	147840	MALE
